201803020000	2.10567
201803020100	1.42683
201803020200	1.13233
201803020300	1.31767
201803020400	2.32117
201803020500	2.42050
201803020600	2.89633
201803020700	2.25067
201803020800	2.31950
201803020900	1.09850
201803021000	0.95667
201803021100	1.16783
201803021200	1.34850
201803021300	2.14783
201803021400	0.85467
201803021500	0.96567
201803021600	0.91983
201803021700	1.05200
201803021800	0.82817
201803021900	0.77500
201803022000	1.25267
201803022100	1.38783
201803022200	1.33133
201803022300	1.34317
201803030000	1.84583
201803030100	1.72800
201803030200	1.39533
201803030300	1.63133
201803030400	1.52333
201803030500	1.69867
201803030600	2.22483
201803030700	1.93283
201803030800	1.29850
201803030900	1.11433
201803031000	0.83167
201803031100	1.29467
201803031200	1.12417
201803031300	1.00633
201803031400	0.99117
201803031500	0.50667
201803031600	1.64600
201803031700	4.26933
201803031800	4.01933
201803031900	4.53000
201803032000	4.29667
201803032100	4.25133
201803032200	1.91817
201803032300	1.91333
201803040000	3.04100
201803040100	4.62033
201803040200	4.60483
201803040300	5.03950
201803040400	4.99000
201803040500	5.24933
201803040600	4.51483
201803040700	4.46117
201803040800	3.98633
201803040900	3.67867
201803041000	2.25000
201803041100	1.82850
201803041200	1.67750
201803041300	1.67733
201803041400	1.17633
201803041500	1.12133
201803041600	0.84833
201803041700	0.96550
201803041800	0.99817
201803041900	1.69367
201803042000	1.25800
201803042100	0.69233
201803042200	1.03217
201803042300	0.83600
201803050000	1.25233
201803050100	2.77483
201803050200	3.62567
201803050300	4.25483
201803050400	4.73317
201803050500	5.23350
201803050600	5.84900
201803050700	5.66733
201803050800	6.46967
201803050900	6.30900
201803051000	6.01383
201803051100	4.89700
201803051200	3.88367
201803051300	2.43433
201803051400	1.79383
201803051500	1.86750
201803051600	2.28667
201803051700	1.71333
201803051800	1.08417
201803051900	0.90967
201803052000	0.93733
201803052100	1.04900
201803052200	1.25433
201803052300	1.10733
201803060000	2.30883
201803060100	3.82783
201803060200	3.70200
201803060300	3.26583
201803060400	3.46983
201803060500	3.40767
201803060600	4.67050
201803060700	5.00233
201803060800	4.83683
201803060900	5.56550
201803061000	6.22100
201803061100	5.09083
201803061200	5.03250
201803061300	3.84333
201803061400	3.63117
201803061500	3.34583
201803061600	2.33867
201803061700	1.89933
201803061800	1.96367
201803061900	2.04600
201803062000	2.14083
201803062100	2.04950
201803062200	1.62383
201803062300	1.42600
201803070000	2.17133
201803070100	2.29917
201803070200	1.80917
201803070300	1.82667
201803070400	2.15400
201803070500	1.37917
201803070600	1.24633
201803070700	1.35833
201803070800	1.05667
201803070900	1.29667
201803071000	1.11883
201803071100	1.20750
201803071200	1.13167
201803071300	1.19317
201803071400	2.40483
201803071500	2.14250
201803071600	2.36950
201803071700	2.41333
201803071800	2.71933
201803071900	2.79333
201803072000	3.11850
201803072100	3.78217
201803072200	3.16450
201803072300	2.90650
201803080000	3.71000
201803080100	3.16883
201803080200	1.58633
201803080300	1.70733
201803080400	2.11867
201803080500	2.74767
201803080600	4.39133
201803080700	5.61250
201803080800	5.68783
201803080900	5.57850
201803081000	4.86933
201803081100	4.92133
201803081200	3.22917
201803081300	1.97550
201803081400	2.13083
201803081500	2.80050
201803081600	3.06667
201803081700	3.21217
201803081800	2.14917
201803081900	1.39000
201803082000	2.14600
201803082100	2.14367
201803082200	0.64883
201803082300	0.58717
201803090000	1.18633
201803090100	1.09783
201803090200	1.36367
201803090300	1.47400
201803090400	1.79233
201803090500	2.43067
201803090600	2.91000
201803090700	3.33483
201803090800	3.42700
201803090900	2.28983
201803091000	2.37567
201803091100	1.63950
201803091200	1.32433
201803091300	1.93667
201803091400	0.93883
201803091500	1.07550
201803091600	1.62817
201803091700	1.35700
201803091800	2.35683
201803091900	2.31817
201803092000	3.51300
201803092100	3.12583
201803092200	2.87567
201803092300	3.51300
201803100000	3.16567
201803100100	3.08817
201803100200	4.26733
201803100300	4.34883
201803100400	4.53317
201803100500	4.67433
201803100600	4.54383
201803100700	4.47667
201803100800	4.88850
201803100900	4.70283
201803101000	4.54300
201803101100	4.29117
201803101200	4.32433
201803101300	2.68833
201803101400	2.42533
201803101500	2.63583
201803101600	1.61000
201803101700	1.22317
201803101800	0.29533
201803101900	0.50283
201803102000	0.35067
201803102100	0.46967
201803102200	0.30000
201803102300	0.78267
201803110000	1.57983
201803110100	1.70683
201803110200	1.20200
201803110300	2.05033
201803110400	1.99933
201803110500	1.51533
201803110600	1.85100
201803110700	1.45900
201803110800	1.09117
201803110900	0.57867
201803111000	0.35117
201803111100	2.08633
201803111200	1.43917
201803111300	0.82250
201803111400	1.59517
201803111500	0.87000
201803111600	0.93067
201803111700	0.88633
201803111800	1.08600
201803111900	1.17650
201803112000	0.58583
201803112100	0.76283
201803112200	1.20250
201803112300	0.99067
201803120000	1.47217
201803120100	0.76667
201803120200	1.10117
201803120300	1.40300
201803120400	1.74900
201803120500	2.00850
201803120600	2.12200
201803120700	2.84283
201803120800	2.57950
201803120900	2.16383
201803121000	1.14900
201803121100	1.61217
201803121200	1.41467
201803121300	0.70367
201803121400	0.59333
201803121500	0.76517
201803121600	0.68267
201803121700	0.53983
201803121800	1.33850
201803121900	1.44217
201803122000	1.04983
201803122100	1.70717
201803122200	2.10750
201803122300	2.06000
201803130000	1.67867
201803130100	1.77067
201803130200	1.64550
201803130300	1.35417
201803130400	1.32883
201803130500	1.60350
201803130600	2.13317
201803130700	1.76917
201803130800	1.82250
201803130900	1.27417
201803131000	0.71417
201803131100	0.96750
