201811020000	1.06317
201811020100	1.73433
201811020200	1.71583
201811020300	1.40600
201811020400	1.69517
201811020500	2.31683
201811020600	2.77167
201811020700	3.25783
201811020800	2.22250
201811020900	1.82567
201811021000	1.93483
201811021100	1.90533
201811021200	1.69650
201811021300	1.96783
201811021400	2.06017
201811021500	1.69467
201811021600	1.59233
201811021700	1.40450
201811021800	1.49767
201811021900	1.55650
201811022000	1.32150
201811022100	1.28733
201811022200	1.36617
201811022300	1.27367
201811040000	3.47650
201811040100	4.34300
201811040200	3.46767
201811040300	4.01183
201811040400	3.22767
201811040500	2.97383
201811040600	4.28467
201811040700	5.34550
201811040800	4.89383
201811040900	4.59567
201811041000	4.84050
201811041100	4.08767
201811041200	4.33450
201811041300	3.35000
201811041400	3.27383
201811041500	2.49783
201811041600	2.38500
201811041700	1.85100
201811041800	2.09600
201811041900	2.80733
201811042000	2.76317
201811042100	2.06600
201811042200	1.82667
201811042300	3.51700
201811060000	3.78417
201811060100	4.31650
201811060200	5.68533
201811060300	4.31117
201811060400	3.02983
201811060500	2.30817
201811060600	2.33717
201811060700	2.18100
201811060800	1.85583
201811060900	1.41167
201811061000	2.04450
201811061100	1.96467
201811061200	1.97850
201811061300	1.68133
201811061400	1.49833
201811061500	1.35983
201811061600	1.46983
201811061700	1.51083
201811061800	1.40317
201811061900	1.69517
201811062000	1.42967
201811062100	2.03467
201811062200	2.51950
201811062300	2.74133
201811080000	1.56250
201811080100	2.34533
201811080200	1.66467
201811080300	1.07583
201811080400	1.40217
201811080500	2.34800
201811080600	3.00933
201811080700	2.75433
201811080800	2.30800
201811080900	2.90617
201811081000	3.51933
201811081100	2.36383
201811081200	2.62617
201811081300	1.97267
201811081400	1.46917
201811081500	1.69183
201811081600	1.84383
201811081700	1.87183
201811081800	2.17733
201811081900	2.63067
201811082000	2.37983
201811082100	2.07750
201811082200	3.00250
201811082300	4.29900
201811100000	4.81683
201811100100	3.82917
201811100200	2.99567
201811100300	1.47283
201811100400	1.14317
201811100500	1.99617
201811100600	2.33983
201811100700	2.13800
201811100800	2.00883
201811100900	2.07050
201811101000	1.27950
201811101100	1.47150
201811101200	1.42817
201811101300	1.66000
201811101400	1.34583
201811101500	1.20433
201811101600	1.41717
201811101700	0.97267
201811101800	1.69617
201811101900	1.81650
201811102000	0.99983
201811102100	1.07367
201811102200	1.09917
201811102300	1.38517
201811120000	1.61950
201811120100	1.27150
201811120200	1.01817
201811120300	1.20817
201811120400	2.02533
201811120500	2.85733
201811120600	3.41350
201811120700	3.34567
201811120800	3.18333
201811120900	3.01050
201811121000	3.05833
201811121100	2.60400
201811121200	2.36750
201811121300	1.61450
201811121400	1.87483
201811121500	1.67133
201811121600	1.43917
201811121700	1.83600
201811121800	1.35933
201811121900	1.24650
201811122000	1.49917
201811122100	1.88317
201811122200	1.27167
201811122300	2.10167
201811140000	2.43017
201811140100	2.00000
201811140200	2.16333
201811140300	2.13050
201811140400	2.56900
201811140500	2.15700
201811140600	2.37517
201811140700	2.77500
201811140800	2.82567
201811140900	3.76083
201811141000	2.32083
201811141100	2.28967
201811141200	2.81633
201811141300	2.09167
201811141400	1.26783
201811141500	1.54967
201811141600	1.23483
201811141700	0.93400
201811141800	1.68117
201811141900	2.22350
201811142000	2.33800
201811142100	2.48517
201811142200	3.01433
201811142300	2.67500
201811160000	4.52367
201811160100	3.83633
201811160200	3.77750
201811160300	3.69117
201811160400	4.62433
201811160500	4.59800
201811160600	4.08350
201811160700	3.34433
201811160800	3.02417
201811160900	2.25333
201811161000	1.97683
201811161100	2.06967
201811161200	1.62517
201811161300	1.01700
201811161400	2.26600
201811161500	2.16350
201811161600	1.52833
201811161700	1.73717
201811161800	2.14283
201811161900	1.42733
201811162000	1.59567
201811162100	1.35600
201811162200	2.18883
201811162300	1.52067
201811180000	1.80383
201811180100	3.81917
201811180200	5.34200
201811180300	5.16100
201811180400	6.74100
201811180500	7.67367
201811180600	7.48517
201811180700	7.01350
201811180800	6.40883
201811180900	3.96467
201811181000	3.51867
201811181100	2.94317
201811181200	2.14983
201811181300	1.44117
201811181400	1.59300
201811181500	1.77133
201811181600	1.14767
201811181700	0.98017
201811181800	1.96967
201811181900	2.80867
201811182000	3.27633
201811182100	1.26583
201811182200	1.98650
201811182300	2.21250
201811200000	2.77517
201811200100	2.59733
201811200200	1.65767
201811200300	2.15267
201811200400	1.83550
201811200500	2.21300
201811200600	2.60383
201811200700	2.72933
201811200800	2.93017
201811200900	2.82550
201811201000	2.20400
201811201100	1.80500
201811201200	2.39767
201811201300	1.99683
201811201400	3.31767
201811201500	2.54667
201811201600	2.29767
201811201700	1.59217
201811201800	1.41600
201811201900	0.85600
201811202000	1.30533
201811202100	2.96200
201811202200	3.19700
201811202300	3.12433
201811220000	2.67800
201811220100	3.12183
201811220200	3.29217
201811220300	3.57267
201811220400	2.45300
201811220500	1.62567
201811220600	2.66333
201811220700	3.40900
201811220800	4.73500
201811220900	4.26767
201811221000	2.90400
201811221100	3.49183
201811221200	2.48250
201811221300	1.84500
201811221400	1.50483
201811221500	1.83833
201811221600	2.22683
201811221700	1.95117
201811221800	2.12917
201811221900	1.67783
201811222000	1.14000
201811222100	1.59550
201811222200	2.15550
201811222300	2.17083
201811240000	2.99567
201811240100	1.42267
201811240200	1.20767
201811240300	3.01950
201811240400	2.75917
201811240500	3.12850
201811240600	3.14433
201811240700	3.38117
201811240800	3.94967
201811240900	4.41567
201811241000	3.00467
201811241100	0.74033
201811241200	1.59300
201811241300	1.35667
201811241400	1.63717
201811241500	1.36950
201811241600	1.66833
201811241700	1.90350
201811241800	1.91100
201811241900	2.00567
201811242000	2.39150
201811242100	3.22233
201811242200	2.56800
201811242300	2.79550
201811260000	1.25150
201811260100	1.02700
201811260200	1.40433
201811260300	1.23417
201811260400	1.43233
201811260500	1.52250
201811260600	1.67533
201811260700	1.34400
201811260800	0.96783
201811260900	1.87500
201811261000	1.80900
201811261100	1.05683
201811261200	1.35233
201811261300	1.49333
201811261400	1.91250
201811261500	2.17667
201811261600	2.45250
201811261700	2.16983
201811261800	1.33667
201811261900	5.99033
201811262000	6.10167
201811262100	4.89583
201811262200	3.83483
201811262300	4.26433
201811280000	2.05650
201811280100	1.35550
201811280200	1.08900
201811280300	1.15150
201811280400	1.20100
201811280500	1.26517
201811280600	1.26567
201811280700	1.18433
201811280800	1.17317
201811280900	1.50650
201811281000	2.16233
201811281100	2.00833
201811281200	2.14617
201811281300	2.07017
201811281400	3.09467
201811281500	2.90133
201811281600	2.27433
201811281700	1.94633
201811281800	1.64733
201811281900	2.60350
201811282000	2.52450
201811282100	1.32683
201811282200	1.28817
201811282300	1.69233
201811300000	1.65050
201811300100	0.99400
201811300200	0.92617
201811300300	1.16667
201811300400	1.30550
201811300500	1.13450
201811300600	1.32117
201811300700	1.38233
201811300800	1.57433
201811300900	1.93167
201811301000	1.58883
201811301100	1.50550
201811301200	1.21333
201811301300	2.08850
201811301400	1.64467
201811301500	1.58883
201811301600	1.43683
201811301700	1.26133
201811301800	2.07700
201811301900	1.64167
201811302000	1.82150
201811302100	2.91267
201811302200	1.31183
201811302300	0.77467
201812020000	2.06233
201812020100	1.61350
201812020200	1.49583
201812020300	1.28500
201812020400	1.26183
201812020500	1.45100
201812020600	1.61900
201812020700	1.62567
201812020800	1.72550
201812020900	1.26367
201812021000	1.79200
201812021100	2.26983
201812021200	2.24683
201812021300	2.67850
201812021400	3.20617
201812021500	2.02433
201812021600	2.68933
201812021700	2.83600
201812021800	4.23100
201812021900	4.41300
201812022000	5.16217
201812022100	5.59900
201812022200	5.51533
201812022300	4.74883
201812040000	3.45183
201812040100	6.43467
201812040200	5.28117
201812040300	3.84650
201812040400	5.34733
201812040500	6.91133
201812040600	7.15533
201812040700	6.83050
201812040800	6.20967
201812040900	3.59217
